condition,run_id,generation,best_fitness,avg_fitness,best_coverage,best_bugs,novelty,diversity
COV_ONLY,5,53,0.866667,0.830417,0.866667,6,0.883333,0.869062
COV_ONLY,5,54,0.866667,0.830000,0.866667,6,0.883333,0.868890
COV_ONLY,5,55,0.866667,0.825833,0.866667,6,0.883333,0.865401
COV_ONLY,5,56,0.866667,0.832917,0.866667,6,0.883333,0.868406
COV_ONLY,5,57,0.866667,0.833750,0.866667,6,0.883333,0.869433
COV_ONLY,5,58,0.866667,0.833750,0.866667,6,0.883333,0.869138
COV_ONLY,5,59,0.866667,0.835833,0.866667,6,0.883333,0.869029
COV_ONLY,6,0,0.783333,0.674167,0.783333,5,0.833333,0.811884
COV_ONLY,6,1,0.750000,0.688333,0.750000,5,0.850000,0.827157
COV_ONLY,6,2,0.816667,0.701667,0.816667,6,0.850000,0.836196
COV_ONLY,6,3,0.783333,0.701667,0.783333,6,0.850000,0.838815
COV_ONLY,6,4,0.783333,0.712500,0.783333,5,0.850000,0.840080
COV_ONLY,6,5,0.800000,0.720417,0.800000,5,0.850000,0.843898
COV_ONLY,6,6,0.800000,0.738750,0.800000,5,0.866667,0.847045
COV_ONLY,6,7,0.816667,0.730417,0.816667,6,0.866667,0.851416
COV_ONLY,6,8,0.833333,0.769583,0.833333,6,0.866667,0.859098
COV_ONLY,6,9,0.850000,0.776250,0.850000,6,0.883333,0.861222
COV_ONLY,6,10,0.850000,0.795417,0.850000,5,0.883333,0.863092
COV_ONLY,6,11,0.833333,0.788333,0.833333,6,0.883333,0.864289
COV_ONLY,6,12,0.850000,0.786250,0.850000,6,0.883333,0.864406
COV_ONLY,6,13,0.866667,0.792500,0.866667,6,0.883333,0.865337
COV_ONLY,6,14,0.866667,0.798750,0.866667,5,0.883333,0.868521
COV_ONLY,6,15,0.850000,0.797917,0.850000,6,0.883333,0.867392
COV_ONLY,6,16,0.850000,0.792917,0.850000,5,0.883333,0.868627
COV_ONLY,6,17,0.833333,0.795417,0.833333,6,0.883333,0.869974
COV_ONLY,6,18,0.850000,0.802500,0.850000,5,0.883333,0.871634
COV_ONLY,6,19,0.850000,0.802083,0.850000,5,0.883333,0.869945
COV_ONLY,6,20,0.850000,0.807083,0.850000,6,0.883333,0.871685
COV_ONLY,6,21,0.850000,0.809167,0.850000,5,0.883333,0.872059
COV_ONLY,6,22,0.850000,0.804167,0.850000,5,0.883333,0.873422
COV_ONLY,6,23,0.850000,0.805000,0.850000,5,0.883333,0.873017
COV_ONLY,6,24,0.850000,0.800833,0.850000,6,0.883333,0.873067
COV_ONLY,6,25,0.866667,0.807917,0.866667,6,0.883333,0.872965
COV_ONLY,6,26,0.866667,0.810417,0.866667,6,0.883333,0.873248
COV_ONLY,6,27,0.866667,0.811250,0.866667,5,0.883333,0.873214
COV_ONLY,6,28,0.883333,0.810417,0.883333,7,0.883333,0.874143
COV_ONLY,6,29,0.866667,0.808750,0.866667,6,0.883333,0.873626
COV_ONLY,6,30,0.866667,0.812500,0.866667,5,0.900000,0.873382
COV_ONLY,6,31,0.866667,0.815417,0.866667,6,0.900000,0.873138
COV_ONLY,6,32,0.850000,0.822917,0.850000,5,0.900000,0.874738
COV_ONLY,6,33,0.866667,0.820417,0.866667,6,0.900000,0.874734
COV_ONLY,6,34,0.883333,0.822917,0.883333,6,0.900000,0.873819
COV_ONLY,6,35,0.883333,0.823333,0.883333,6,0.900000,0.874228
COV_ONLY,6,36,0.866667,0.822500,0.866667,6,0.900000,0.874184
COV_ONLY,6,37,0.866667,0.825000,0.866667,6,0.900000,0.873924
COV_ONLY,6,38,0.866667,0.820833,0.866667,6,0.900000,0.873636
COV_ONLY,6,39,0.883333,0.826250,0.883333,6,0.900000,0.874351
COV_ONLY,6,40,0.866667,0.827500,0.866667,5,0.900000,0.874474
COV_ONLY,6,41,0.866667,0.824167,0.866667,6,0.900000,0.873288
COV_ONLY,6,42,0.866667,0.819583,0.866667,6,0.900000,0.873661
COV_ONLY,6,43,0.866667,0.824167,0.866667,6,0.900000,0.874521
COV_ONLY,6,44,0.883333,0.819583,0.883333,6,0.900000,0.872747
COV_ONLY,6,45,0.866667,0.821667,0.866667,6,0.900000,0.874382
COV_ONLY,6,46,0.883333,0.820417,0.883333,6,0.900000,0.874899
COV_ONLY,6,47,0.883333,0.826667,0.883333,6,0.900000,0.878687
COV_ONLY,6,48,0.866667,0.828333,0.866667,6,0.900000,0.879120
COV_ONLY,6,49,0.883333,0.827083,0.883333,6,0.900000,0.878366
COV_ONLY,6,50,0.866667,0.822500,0.866667,6,0.900000,0.875699
COV_ONLY,6,51,0.866667,0.833750,0.866667,6,0.900000,0.877301
COV_ONLY,6,52,0.866667,0.827917,0.866667,5,0.900000,0.877082
COV_ONLY,6,53,0.883333,0.830833,0.883333,6,0.900000,0.877027
COV_ONLY,6,54,0.883333,0.840833,0.883333,6,0.900000,0.876660
COV_ONLY,6,55,0.866667,0.832500,0.866667,6,0.900000,0.877276
COV_ONLY,6,56,0.883333,0.840417,0.883333,6,0.900000,0.878218
COV_ONLY,6,57,0.866667,0.839167,0.866667,5,0.900000,0.877391
COV_ONLY,6,58,0.883333,0.845000,0.883333,6,0.900000,0.877203
COV_ONLY,6,59,0.866667,0.831250,0.866667,5,0.900000,0.877228
COV_ONLY,7,0,0.700000,0.660000,0.700000,5,0.833333,0.805381
COV_ONLY,7,1,0.750000,0.672500,0.750000,6,0.833333,0.816930
COV_ONLY,7,2,0.750000,0.680833,0.750000,4,0.833333,0.824608
COV_ONLY,7,3,0.766667,0.689167,0.766667,5,0.850000,0.832230
COV_ONLY,7,4,0.800000,0.706667,0.800000,5,0.866667,0.837638
COV_ONLY,7,5,0.800000,0.726667,0.800000,4,0.883333,0.840983
COV_ONLY,7,6,0.800000,0.737083,0.800000,5,0.883333,0.844406
COV_ONLY,7,7,0.800000,0.747500,0.800000,5,0.883333,0.848889
COV_ONLY,7,8,0.816667,0.730417,0.816667,5,0.883333,0.850540
COV_ONLY,7,9,0.800000,0.761250,0.800000,5,0.883333,0.852576
COV_ONLY,7,10,0.833333,0.762500,0.833333,6,0.883333,0.851844
COV_ONLY,7,11,0.816667,0.757083,0.816667,5,0.883333,0.851976
COV_ONLY,7,12,0.816667,0.771250,0.816667,5,0.883333,0.855478
COV_ONLY,7,13,0.833333,0.770833,0.833333,6,0.883333,0.854757
COV_ONLY,7,14,0.816667,0.773333,0.816667,5,0.883333,0.857381
COV_ONLY,7,15,0.850000,0.777083,0.850000,6,0.883333,0.856479
COV_ONLY,7,16,0.833333,0.781250,0.833333,5,0.883333,0.857507
COV_ONLY,7,17,0.833333,0.789167,0.833333,6,0.883333,0.860291
COV_ONLY,7,18,0.866667,0.789583,0.866667,6,0.883333,0.859385
COV_ONLY,7,19,0.833333,0.790000,0.833333,6,0.883333,0.857670
COV_ONLY,7,20,0.816667,0.781250,0.816667,5,0.883333,0.857951
COV_ONLY,7,21,0.833333,0.788333,0.833333,6,0.883333,0.857900
COV_ONLY,7,22,0.850000,0.800000,0.850000,5,0.883333,0.858642
COV_ONLY,7,23,0.833333,0.784583,0.833333,6,0.883333,0.858605
COV_ONLY,7,24,0.833333,0.798333,0.833333,6,0.883333,0.859102
COV_ONLY,7,25,0.850000,0.800000,0.850000,5,0.883333,0.862570
COV_ONLY,7,26,0.866667,0.795000,0.866667,6,0.883333,0.862886
COV_ONLY,7,27,0.833333,0.790000,0.833333,6,0.883333,0.864199
COV_ONLY,7,28,0.850000,0.804167,0.850000,5,0.883333,0.866039
COV_ONLY,7,29,0.850000,0.802083,0.850000,5,0.883333,0.865252
COV_ONLY,7,30,0.866667,0.814583,0.866667,6,0.883333,0.865808
COV_ONLY,7,31,0.850000,0.796250,0.850000,6,0.883333,0.864394
COV_ONLY,7,32,0.850000,0.811667,0.850000,6,0.883333,0.864315
COV_ONLY,7,33,0.850000,0.810417,0.850000,5,0.883333,0.865155
COV_ONLY,7,34,0.866667,0.802917,0.866667,6,0.883333,0.865440
COV_ONLY,7,35,0.850000,0.817917,0.850000,5,0.883333,0.866561
COV_ONLY,7,36,0.850000,0.811250,0.850000,6,0.883333,0.865224
COV_ONLY,7,37,0.850000,0.817083,0.850000,6,0.883333,0.865153
COV_ONLY,7,38,0.850000,0.815833,0.850000,6,0.883333,0.864706
COV_ONLY,7,39,0.866667,0.813750,0.866667,6,0.883333,0.864408
COV_ONLY,7,40,0.850000,0.809167,0.850000,5,0.883333,0.865488
COV_ONLY,7,41,0.866667,0.821667,0.866667,6,0.883333,0.867284
COV_ONLY,7,42,0.866667,0.831667,0.866667,6,0.883333,0.866043
COV_ONLY,7,43,0.866667,0.825000,0.866667,6,0.883333,0.867375
COV_ONLY,7,44,0.866667,0.821250,0.866667,6,0.883333,0.865993
COV_ONLY,7,45,0.850000,0.820000,0.850000,5,0.883333,0.865047
COV_ONLY,7,46,0.850000,0.822083,0.850000,6,0.883333,0.865582
COV_ONLY,7,47,0.850000,0.824167,0.850000,5,0.883333,0.866235
COV_ONLY,7,48,0.866667,0.822917,0.866667,6,0.883333,0.864859
COV_ONLY,7,49,0.850000,0.818333,0.850000,6,0.883333,0.863976
COV_ONLY,7,50,0.866667,0.831667,0.866667,6,0.883333,0.866095
COV_ONLY,7,51,0.866667,0.829167,0.866667,6,0.883333,0.868572
COV_ONLY,7,52,0.850000,0.824583,0.850000,5,0.883333,0.866528
COV_ONLY,7,53,0.866667,0.831250,0.866667,6,0.883333,0.868091
COV_ONLY,7,54,0.866667,0.827917,0.866667,6,0.883333,0.867299
COV_ONLY,7,55,0.866667,0.830000,0.866667,6,0.883333,0.867618
COV_ONLY,7,56,0.866667,0.834583,0.866667,6,0.883333,0.867296
COV_ONLY,7,57,0.866667,0.837500,0.866667,6,0.883333,0.867730
COV_ONLY,7,58,0.850000,0.810417,0.850000,6,0.883333,0.865238
COV_ONLY,7,59,0.866667,0.838750,0.866667,6,0.883333,0.867505
COV_ONLY,8,0,0.750000,0.671667,0.750000,5,0.866667,0.809981
COV_ONLY,8,1,0.750000,0.685833,0.750000,5,0.866667,0.823317
COV_ONLY,8,2,0.750000,0.695417,0.750000,4,0.866667,0.831386
COV_ONLY,8,3,0.783333,0.708750,0.783333,6,0.866667,0.836144
COV_ONLY,8,4,0.800000,0.708750,0.800000,5,0.866667,0.838539
COV_ONLY,8,5,0.800000,0.721250,0.800000,5,0.866667,0.840312
COV_ONLY,8,6,0.800000,0.722500,0.800000,5,0.866667,0.841511
COV_ONLY,8,7,0.800000,0.744583,0.800000,6,0.866667,0.845616
COV_ONLY,8,8,0.816667,0.742917,0.816667,5,0.883333,0.846770
COV_ONLY,8,9,0.800000,0.760000,0.800000,5,0.883333,0.849579
COV_ONLY,8,10,0.800000,0.758750,0.800000,5,0.883333,0.851031
COV_ONLY,8,11,0.816667,0.752500,0.816667,5,0.883333,0.848703
COV_ONLY,8,12,0.816667,0.770000,0.816667,5,0.883333,0.851412
COV_ONLY,8,13,0.816667,0.765417,0.816667,5,0.883333,0.850734
COV_ONLY,8,14,0.833333,0.783333,0.833333,5,0.883333,0.851962
COV_ONLY,8,15,0.833333,0.782500,0.833333,6,0.883333,0.851379
COV_ONLY,8,16,0.833333,0.782917,0.833333,6,0.883333,0.854300
COV_ONLY,8,17,0.850000,0.791250,0.850000,6,0.883333,0.855866
COV_ONLY,8,18,0.850000,0.793750,0.850000,6,0.883333,0.857247
COV_ONLY,8,19,0.850000,0.787917,0.850000,6,0.883333,0.857224
COV_ONLY,8,20,0.850000,0.796250,0.850000,6,0.883333,0.859195
COV_ONLY,8,21,0.850000,0.795000,0.850000,6,0.883333,0.860214
COV_ONLY,8,22,0.833333,0.797500,0.833333,5,0.883333,0.862708
COV_ONLY,8,23,0.833333,0.793333,0.833333,5,0.883333,0.864392
COV_ONLY,8,24,0.833333,0.797917,0.833333,6,0.883333,0.864877
COV_ONLY,8,25,0.833333,0.795000,0.833333,5,0.883333,0.866067
COV_ONLY,8,26,0.850000,0.802083,0.850000,6,0.883333,0.865355
COV_ONLY,8,27,0.850000,0.805417,0.850000,6,0.883333,0.866261
COV_ONLY,8,28,0.850000,0.805417,0.850000,5,0.883333,0.867470
COV_ONLY,8,29,0.850000,0.799167,0.850000,6,0.883333,0.864316
COV_ONLY,8,30,0.850000,0.802917,0.850000,6,0.883333,0.866034
COV_ONLY,8,31,0.850000,0.807083,0.850000,5,0.883333,0.865500
COV_ONLY,8,32,0.850000,0.809583,0.850000,5,0.883333,0.864501
COV_ONLY,8,33,0.850000,0.794583,0.850000,6,0.883333,0.864627
COV_ONLY,8,34,0.850000,0.805833,0.850000,6,0.883333,0.864317
COV_ONLY,8,35,0.850000,0.810833,0.850000,6,0.883333,0.864138
COV_ONLY,8,36,0.850000,0.807083,0.850000,6,0.883333,0.864497
COV_ONLY,8,37,0.850000,0.816667,0.850000,6,0.883333,0.863456
COV_ONLY,8,38,0.850000,0.817500,0.850000,5,0.883333,0.865349
COV_ONLY,8,39,0.866667,0.822500,0.866667,6,0.883333,0.864077
COV_ONLY,8,40,0.866667,0.815833,0.866667,6,0.883333,0.861738
COV_ONLY,8,41,0.850000,0.823333,0.850000,6,0.883333,0.864298
COV_ONLY,8,42,0.866667,0.820000,0.866667,6,0.883333,0.864246
COV_ONLY,8,43,0.866667,0.821250,0.866667,6,0.883333,0.864020
COV_ONLY,8,44,0.866667,0.818333,0.866667,6,0.883333,0.862938
COV_ONLY,8,45,0.866667,0.810833,0.866667,6,0.883333,0.860082
COV_ONLY,8,46,0.850000,0.817083,0.850000,6,0.883333,0.861825
COV_ONLY,8,47,0.850000,0.821250,0.850000,6,0.883333,0.863450
COV_ONLY,8,48,0.866667,0.826250,0.866667,6,0.883333,0.862584
COV_ONLY,8,49,0.866667,0.827500,0.866667,6,0.883333,0.863723
COV_ONLY,8,50,0.866667,0.823750,0.866667,6,0.883333,0.862850
COV_ONLY,8,51,0.866667,0.822083,0.866667,6,0.883333,0.863992
COV_ONLY,8,52,0.866667,0.830833,0.866667,6,0.883333,0.864551
COV_ONLY,8,53,0.866667,0.830417,0.866667,6,0.883333,0.864353
COV_ONLY,8,54,0.866667,0.824583,0.866667,6,0.883333,0.864092
COV_ONLY,8,55,0.866667,0.825833,0.866667,6,0.883333,0.864572
COV_ONLY,8,56,0.850000,0.820417,0.850000,6,0.883333,0.865347
COV_ONLY,8,57,0.866667,0.828750,0.866667,6,0.883333,0.866194
COV_ONLY,8,58,0.866667,0.823333,0.866667,6,0.883333,0.866537
COV_ONLY,8,59,0.866667,0.823750,0.866667,6,0.883333,0.865353
COV_ONLY,9,0,0.750000,0.667083,0.750000,4,0.850000,0.813750
COV_ONLY,9,1,0.716667,0.659583,0.716667,4,0.850000,0.817033
COV_ONLY,9,2,0.750000,0.678333,0.750000,5,0.850000,0.823433
COV_ONLY,9,3,0.766667,0.682917,0.766667,4,0.850000,0.824561
COV_ONLY,9,4,0.766667,0.697500,0.766667,5,0.850000,0.827143
COV_ONLY,9,5,0.766667,0.704583,0.766667,4,0.850000,0.831377
COV_ONLY,9,6,0.833333,0.722083,0.833333,6,0.883333,0.835517
COV_ONLY,9,7,0.800000,0.744167,0.800000,5,0.883333,0.838722
COV_ONLY,9,8,0.816667,0.742083,0.816667,5,0.883333,0.838355
COV_ONLY,9,9,0.833333,0.746667,0.833333,6,0.883333,0.843114
COV_ONLY,9,10,0.833333,0.769583,0.833333,6,0.883333,0.848075
COV_ONLY,9,11,0.833333,0.764167,0.833333,5,0.883333,0.848064
COV_ONLY,9,12,0.850000,0.777917,0.850000,6,0.883333,0.852170
COV_ONLY,9,13,0.866667,0.783333,0.866667,6,0.883333,0.855492
COV_ONLY,9,14,0.850000,0.778750,0.850000,6,0.883333,0.856884
COV_ONLY,9,15,0.833333,0.783333,0.833333,5,0.883333,0.858057
COV_ONLY,9,16,0.850000,0.788750,0.850000,5,0.883333,0.858853
COV_ONLY,9,17,0.850000,0.803333,0.850000,6,0.883333,0.862685
COV_ONLY,9,18,0.850000,0.802083,0.850000,6,0.883333,0.863295
COV_ONLY,9,19,0.850000,0.805833,0.850000,6,0.883333,0.865184
COV_ONLY,9,20,0.866667,0.802917,0.866667,6,0.883333,0.863949
COV_ONLY,9,21,0.850000,0.808750,0.850000,6,0.883333,0.863852
COV_ONLY,9,22,0.850000,0.807083,0.850000,6,0.883333,0.865241
COV_ONLY,9,23,0.850000,0.804583,0.850000,6,0.883333,0.865128
COV_ONLY,9,24,0.850000,0.813333,0.850000,6,0.883333,0.866714
COV_ONLY,9,25,0.850000,0.807500,0.850000,6,0.883333,0.866243
COV_ONLY,9,26,0.866667,0.811250,0.866667,6,0.883333,0.867596
COV_ONLY,9,27,0.850000,0.814167,0.850000,6,0.883333,0.866987
COV_ONLY,9,28,0.866667,0.809583,0.866667,6,0.883333,0.866685
COV_ONLY,9,29,0.850000,0.812500,0.850000,6,0.883333,0.866993
COV_ONLY,9,30,0.866667,0.807083,0.866667,6,0.883333,0.866650
COV_ONLY,9,31,0.866667,0.806250,0.866667,6,0.883333,0.866381
COV_ONLY,9,32,0.866667,0.817917,0.866667,6,0.883333,0.867320
COV_ONLY,9,33,0.866667,0.819583,0.866667,6,0.883333,0.867141
COV_ONLY,9,34,0.866667,0.823750,0.866667,6,0.883333,0.867689
COV_ONLY,9,35,0.866667,0.827917,0.866667,6,0.883333,0.867319
COV_ONLY,9,36,0.850000,0.821667,0.850000,6,0.883333,0.867447
COV_ONLY,9,37,0.850000,0.815417,0.850000,5,0.883333,0.866161
COV_ONLY,9,38,0.866667,0.825417,0.866667,6,0.883333,0.868536
COV_ONLY,9,39,0.866667,0.827500,0.866667,6,0.883333,0.867014
COV_ONLY,9,40,0.866667,0.802083,0.866667,6,0.883333,0.864721
COV_ONLY,9,41,0.866667,0.820417,0.866667,6,0.883333,0.867481
COV_ONLY,9,42,0.866667,0.823750,0.866667,6,0.883333,0.868768
COV_ONLY,9,43,0.866667,0.825000,0.866667,6,0.883333,0.867805
COV_ONLY,9,44,0.866667,0.819583,0.866667,6,0.883333,0.868617
COV_ONLY,9,45,0.866667,0.822083,0.866667,6,0.883333,0.867571
COV_ONLY,9,46,0.866667,0.826667,0.866667,6,0.883333,0.868455
COV_ONLY,9,47,0.866667,0.825833,0.866667,6,0.883333,0.867595
COV_ONLY,9,48,0.866667,0.831667,0.866667,6,0.883333,0.869019
COV_ONLY,9,49,0.866667,0.825833,0.866667,6,0.883333,0.868924
COV_ONLY,9,50,0.866667,0.815833,0.866667,5,0.883333,0.869037
COV_ONLY,9,51,0.866667,0.822083,0.866667,6,0.883333,0.869524
COV_ONLY,9,52,0.883333,0.833333,0.883333,6,0.883333,0.870019
COV_ONLY,9,53,0.883333,0.827917,0.883333,6,0.883333,0.869219
COV_ONLY,9,54,0.866667,0.835000,0.866667,6,0.883333,0.870163
COV_ONLY,9,55,0.883333,0.834583,0.883333,6,0.883333,0.871872
COV_ONLY,9,56,0.866667,0.831250,0.866667,6,0.883333,0.872411
COV_ONLY,9,57,0.866667,0.836667,0.866667,6,0.883333,0.872001
COV_ONLY,9,58,0.866667,0.840000,0.866667,6,0.883333,0.872246
COV_ONLY,9,59,0.883333,0.839167,0.883333,6,0.883333,0.871627
COV_ONLY,10,0,0.733333,0.661667,0.733333,5,0.850000,0.806936
COV_ONLY,10,1,0.750000,0.661667,0.750000,5,0.850000,0.809671
COV_ONLY,10,2,0.750000,0.673750,0.750000,4,0.850000,0.820637
COV_ONLY,10,3,0.783333,0.687500,0.783333,6,0.866667,0.826650
COV_ONLY,10,4,0.766667,0.697500,0.766667,5,0.866667,0.829217
COV_ONLY,10,5,0.783333,0.710833,0.783333,4,0.883333,0.831765
COV_ONLY,10,6,0.783333,0.717083,0.783333,4,0.883333,0.835624
COV_ONLY,10,7,0.816667,0.742500,0.816667,6,0.883333,0.839249
COV_ONLY,10,8,0.800000,0.737500,0.800000,5,0.883333,0.840884
COV_ONLY,10,9,0.800000,0.746250,0.800000,5,0.883333,0.840865
COV_ONLY,10,10,0.800000,0.749167,0.800000,6,0.883333,0.844572
COV_ONLY,10,11,0.816667,0.749583,0.816667,5,0.883333,0.845435
COV_ONLY,10,12,0.816667,0.752083,0.816667,5,0.883333,0.846383
COV_ONLY,10,13,0.816667,0.767083,0.816667,5,0.883333,0.847479
COV_ONLY,10,14,0.833333,0.758333,0.833333,5,0.883333,0.847956
COV_ONLY,10,15,0.833333,0.762083,0.833333,5,0.883333,0.849763
COV_ONLY,10,16,0.816667,0.771250,0.816667,6,0.883333,0.853829
COV_ONLY,10,17,0.816667,0.766250,0.816667,6,0.883333,0.853575
COV_ONLY,10,18,0.816667,0.767917,0.816667,5,0.883333,0.854947
COV_ONLY,10,19,0.833333,0.767917,0.833333,6,0.883333,0.856131
COV_ONLY,10,20,0.816667,0.761250,0.816667,5,0.883333,0.856360
COV_ONLY,10,21,0.833333,0.779583,0.833333,6,0.883333,0.857758
COV_ONLY,10,22,0.850000,0.769583,0.850000,6,0.883333,0.858382
COV_ONLY,10,23,0.816667,0.776250,0.816667,6,0.883333,0.860183
COV_ONLY,10,24,0.833333,0.769583,0.833333,6,0.883333,0.861165
COV_ONLY,10,25,0.850000,0.790417,0.850000,6,0.883333,0.861530
COV_ONLY,10,26,0.833333,0.784167,0.833333,6,0.883333,0.861039
COV_ONLY,10,27,0.866667,0.782083,0.866667,6,0.883333,0.862555
COV_ONLY,10,28,0.833333,0.785833,0.833333,6,0.883333,0.864041
COV_ONLY,10,29,0.850000,0.790000,0.850000,6,0.883333,0.864564
COV_ONLY,10,30,0.833333,0.796250,0.833333,6,0.883333,0.866851
COV_ONLY,10,31,0.850000,0.796250,0.850000,6,0.883333,0.865990
COV_ONLY,10,32,0.833333,0.793333,0.833333,5,0.883333,0.865593
COV_ONLY,10,33,0.850000,0.803750,0.850000,6,0.883333,0.866047
COV_ONLY,10,34,0.850000,0.799583,0.850000,4,0.883333,0.865744
COV_ONLY,10,35,0.850000,0.800833,0.850000,6,0.883333,0.866713
COV_ONLY,10,36,0.850000,0.802083,0.850000,6,0.883333,0.866896
COV_ONLY,10,37,0.866667,0.796250,0.866667,6,0.883333,0.867611
COV_ONLY,10,38,0.883333,0.810417,0.883333,6,0.883333,0.867365
COV_ONLY,10,39,0.866667,0.802500,0.866667,6,0.883333,0.867546
COV_ONLY,10,40,0.850000,0.800417,0.850000,6,0.883333,0.867284
COV_ONLY,10,41,0.866667,0.807500,0.866667,6,0.883333,0.867169
COV_ONLY,10,42,0.866667,0.804583,0.866667,6,0.883333,0.867127
COV_ONLY,10,43,0.850000,0.809583,0.850000,6,0.883333,0.867552
COV_ONLY,10,44,0.850000,0.807083,0.850000,6,0.883333,0.867771
COV_ONLY,10,45,0.850000,0.800833,0.850000,6,0.883333,0.869770
COV_ONLY,10,46,0.850000,0.812917,0.850000,6,0.883333,0.868370
COV_ONLY,10,47,0.866667,0.814167,0.866667,6,0.883333,0.867643
COV_ONLY,10,48,0.850000,0.816667,0.850000,5,0.883333,0.866880
COV_ONLY,10,49,0.850000,0.813750,0.850000,6,0.883333,0.867136
COV_ONLY,10,50,0.866667,0.815417,0.866667,6,0.883333,0.868749
COV_ONLY,10,51,0.883333,0.818750,0.883333,6,0.883333,0.867651
COV_ONLY,10,52,0.866667,0.816667,0.866667,6,0.883333,0.867126
COV_ONLY,10,53,0.866667,0.820833,0.866667,6,0.883333,0.869576
COV_ONLY,10,54,0.850000,0.810000,0.850000,6,0.883333,0.869413
COV_ONLY,10,55,0.850000,0.817500,0.850000,6,0.883333,0.868421
COV_ONLY,10,56,0.850000,0.818750,0.850000,6,0.883333,0.868618
COV_ONLY,10,57,0.866667,0.819167,0.866667,6,0.883333,0.868441
COV_ONLY,10,58,0.850000,0.822917,0.850000,6,0.883333,0.869680
COV_ONLY,10,59,0.866667,0.823333,0.866667,6,0.883333,0.868577
COV_ONLY,11,0,0.766667,0.657917,0.766667,5,0.800000,0.801745
COV_ONLY,11,1,0.766667,0.680000,0.766667,5,0.850000,0.816825
COV_ONLY,11,2,0.750000,0.685833,0.750000,4,0.850000,0.814160
COV_ONLY,11,3,0.783333,0.707917,0.783333,6,0.850000,0.819153
COV_ONLY,11,4,0.800000,0.717917,0.800000,6,0.850000,0.819703
COV_ONLY,11,5,0.783333,0.721250,0.783333,6,0.866667,0.820721
COV_ONLY,11,6,0.816667,0.726250,0.816667,6,0.866667,0.821720
COV_ONLY,11,7,0.800000,0.719583,0.800000,6,0.866667,0.823324
COV_ONLY,11,8,0.783333,0.731250,0.783333,5,0.866667,0.824148
COV_ONLY,11,9,0.816667,0.744583,0.816667,6,0.866667,0.827506
COV_ONLY,11,10,0.800000,0.742083,0.800000,5,0.866667,0.827910
COV_ONLY,11,11,0.800000,0.744167,0.800000,5,0.883333,0.832140
COV_ONLY,11,12,0.833333,0.751250,0.833333,6,0.883333,0.832909
COV_ONLY,11,13,0.800000,0.760833,0.800000,5,0.883333,0.839437
COV_ONLY,11,14,0.866667,0.765833,0.866667,6,0.883333,0.838081
COV_ONLY,11,15,0.816667,0.753750,0.816667,6,0.883333,0.836602
COV_ONLY,11,16,0.833333,0.773750,0.833333,6,0.883333,0.842395
COV_ONLY,11,17,0.850000,0.779167,0.850000,6,0.883333,0.843529
COV_ONLY,11,18,0.833333,0.777917,0.833333,5,0.883333,0.843922
COV_ONLY,11,19,0.833333,0.787083,0.833333,6,0.883333,0.846335
COV_ONLY,11,20,0.833333,0.787083,0.833333,6,0.883333,0.845144
COV_ONLY,11,21,0.833333,0.783333,0.833333,6,0.883333,0.845390
COV_ONLY,11,22,0.833333,0.778750,0.833333,6,0.883333,0.847262
COV_ONLY,11,23,0.833333,0.792083,0.833333,5,0.883333,0.847016
COV_ONLY,11,24,0.833333,0.790417,0.833333,6,0.883333,0.847479
COV_ONLY,11,25,0.833333,0.792500,0.833333,5,0.883333,0.848879
COV_ONLY,11,26,0.816667,0.788750,0.816667,5,0.883333,0.848426
COV_ONLY,11,27,0.816667,0.786667,0.816667,6,0.883333,0.848791
COV_ONLY,11,28,0.850000,0.775833,0.850000,5,0.883333,0.848870
COV_ONLY,11,29,0.833333,0.792083,0.833333,6,0.883333,0.849538
COV_ONLY,11,30,0.833333,0.795417,0.833333,6,0.883333,0.850425
COV_ONLY,11,31,0.833333,0.801250,0.833333,5,0.883333,0.851931
COV_ONLY,11,32,0.850000,0.805000,0.850000,6,0.883333,0.851764
COV_ONLY,11,33,0.866667,0.810417,0.866667,6,0.883333,0.851886
COV_ONLY,11,34,0.866667,0.789167,0.866667,6,0.883333,0.850269
COV_ONLY,11,35,0.850000,0.807083,0.850000,6,0.883333,0.853578
COV_ONLY,11,36,0.866667,0.800000,0.866667,6,0.883333,0.854967
COV_ONLY,11,37,0.850000,0.801667,0.850000,6,0.883333,0.852933
COV_ONLY,11,38,0.850000,0.803333,0.850000,6,0.883333,0.851212
COV_ONLY,11,39,0.833333,0.793750,0.833333,6,0.883333,0.851961
COV_ONLY,11,40,0.850000,0.802917,0.850000,6,0.883333,0.850619
COV_ONLY,11,41,0.850000,0.809167,0.850000,6,0.883333,0.850963
COV_ONLY,11,42,0.850000,0.801667,0.850000,6,0.883333,0.850437
COV_ONLY,11,43,0.866667,0.810000,0.866667,6,0.883333,0.852415
COV_ONLY,11,44,0.850000,0.801667,0.850000,6,0.900000,0.851400
COV_ONLY,11,45,0.833333,0.803333,0.833333,5,0.900000,0.849771
COV_ONLY,11,46,0.850000,0.803750,0.850000,6,0.900000,0.851112
COV_ONLY,11,47,0.866667,0.806667,0.866667,6,0.900000,0.850936
COV_ONLY,11,48,0.883333,0.819583,0.883333,6,0.900000,0.852621
COV_ONLY,11,49,0.850000,0.810417,0.850000,6,0.900000,0.851372
